Date,Price
2019-08-25,321.6
2019-08-26,330.07
2019-08-27,341.52
2019-08-28,344.03
2019-08-29,352.01
2019-08-30,350.82
2019-08-31,350.82
2019-09-01,350.82
2019-09-02,350.82
2019-09-03,352.58
2019-09-04,355.75
2019-09-05,379.16
2019-09-06,378.15
2019-09-07,378.15
2019-09-08,378.15
2019-09-09,380.6
2019-09-10,380.6
2019-09-11,384.98
2019-09-12,387.67
2019-09-13,398.99
2019-09-14,398.99
2019-09-15,398.99
2019-09-16,383.95
2019-09-17,372.97
2019-09-18,379.87
2019-09-19,380.84
2019-09-20,405.43
2019-09-21,405.43
2019-09-22,405.43
2019-09-23,434.14
2019-09-24,458.27
2019-09-25,462.5
2019-09-26,476.03
2019-09-27,474.26
2019-09-28,474.26
2019-09-29,474.26
2019-09-30,473.02
2019-10-01,497.67
2019-10-02,497.67
2019-10-03,517.68
2019-10-04,521.98
2019-10-05,521.98
2019-10-06,521.98
2019-10-07,493.03
2019-10-08,493.03
2019-10-09,490.63
2019-10-10,489.64
2019-10-11,486.77
2019-10-12,486.77
2019-10-13,486.77
2019-10-14,491.2
2019-10-15,490.85
2019-10-16,513.21
2019-10-17,509.24
2019-10-18,521.82
2019-10-19,521.82
2019-10-20,521.82
2019-10-21,521.82
2019-10-22,530.33
2019-10-23,530.19
2019-10-24,509.72
2019-10-25,525.36
2019-10-26,525.36
2019-10-27,526.35
2019-10-28,526.35
2019-10-29,525.12
2019-10-30,528.11
2019-10-31,525.47
2019-11-01,520.02
2019-11-02,520.02
2019-11-03,520.02
2019-11-04,521.78
2019-11-05,518.05
2019-11-06,521.04
2019-11-07,516.73
2019-11-08,508.03
2019-11-09,508.03
2019-11-10,508.03
2019-11-11,511.35
2019-11-12,511.35
2019-11-13,515.75
2019-11-14,512.54
2019-11-15,508.61
2019-11-16,508.61
2019-11-17,508.61
2019-11-18,522.92
2019-11-19,518.18
2019-11-20,536.34
2019-11-21,529.18
2019-11-22,510.15
2019-11-23,510.15
2019-11-24,510.15
2019-11-25,508.87
2019-11-26,499.36
2019-11-27,499.65
2019-11-28,507.9
2019-11-29,512.65
2019-11-30,512.65
2019-12-01,512.65
2019-12-02,503.02
2019-12-03,496.97
2019-12-04,499.26
2019-12-05,494.74
2019-12-06,489.94
2019-12-07,489.94
2019-12-08,489.94
2019-12-09,495.6
2019-12-10,493.75
2019-12-11,483.79
2019-12-12,491.45
2019-12-13,493.41
2019-12-14,493.41
2019-12-15,493.41
2019-12-16,494.11
2019-12-17,497.63
2019-12-18,490.77
2019-12-19,489.5
2019-12-20,488.94
2019-12-21,488.94
2019-12-22,488.94
2019-12-23,494.33
2019-12-24,483.23
2019-12-25,483.23
2019-12-26,479.08
2019-12-27,486.28
2019-12-28,486.28
2019-12-29,486.28
2019-12-30,489.74
2019-12-31,491.92
2020-01-01,491.53
2020-01-02,488.33
2020-01-03,481.4
2020-01-04,481.4
2020-01-05,481.4
2020-01-06,471.45
2020-01-07,466.44
2020-01-08,454.3
2020-01-09,469.71
2020-01-10,470.47
2020-01-11,470.47
2020-01-12,470.47
2020-01-13,472.45
2020-01-14,475.1
2020-01-15,467.29
2020-01-16,464.12
2020-01-17,457.56
2020-01-18,457.56
2020-01-19,457.56
2020-01-20,460.31
2020-01-21,461.24
2020-01-22,459.47
2020-01-23,465.62
2020-01-24,469.4
2020-01-25,469.4
2020-01-26,469.4
2020-01-27,468.52
2020-01-28,477.96
2020-01-29,482.26
2020-01-30,474.57
2020-01-31,460.69
2020-02-01,449.48
2020-02-02,449.48
2020-02-03,457.07
2020-02-04,471.58
2020-02-05,497.22
2020-02-06,500.87
2020-02-07,490.13
2020-02-08,490.13
2020-02-09,490.13
2020-02-10,488.65
2020-02-11,487.58
2020-02-12,478.09
2020-02-13,472.59
2020-02-14,479.02
2020-02-15,479.02
2020-02-16,479.02
2020-02-17,465.84
2020-02-18,465.74
2020-02-19,474.97
2020-02-20,474.78
2020-02-21,474.78
2020-02-22,474.78
