Date,Price
2019-03-27,171.96
2019-03-28,169.93
2019-03-29,174.87
2019-03-30,174.87
2019-03-31,174.87
2019-04-01,185.06
2019-04-02,197.22
2019-04-03,204.7
2019-04-04,204.35
2019-04-05,205.24
2019-04-06,205.24
2019-04-07,205.24
2019-04-08,202.8
2019-04-09,203.68
2019-04-10,213.58
2019-04-11,216.66
2019-04-12,216.29
2019-04-13,216.29
2019-04-14,216.29
2019-04-15,227.85
2019-04-16,229.64
2019-04-17,229.64
2019-04-18,236.43
2019-04-19,236.43
2019-04-20,236.43
2019-04-21,236.43
2019-04-22,235.72
2019-04-23,233.63
2019-04-24,221.97
2019-04-25,222.66
2019-04-26,216.99
2019-04-27,216.99
2019-04-28,216.99
2019-04-29,216.99
2019-04-30,213.34
2019-05-01,213.34
2019-05-02,209.34
2019-05-03,210.42
2019-05-04,210.42
2019-05-05,210.42
2019-05-06,200.26
2019-05-07,196.51
2019-05-08,187.16
2019-05-09,186.1
2019-05-10,187.54
2019-05-11,187.54
2019-05-12,187.54
2019-05-13,183.68
2019-05-14,182.3
2019-05-15,175.18
2019-05-16,174.86
2019-05-17,174.06
2019-05-18,174.06
2019-05-19,174.06
2019-05-20,186.02
2019-05-21,179.38
2019-05-22,177.76
2019-05-23,178.72
2019-05-24,179.93
2019-05-25,179.93
2019-05-26,179.93
2019-05-27,181.44
2019-05-28,182.08
2019-05-29,176.89
2019-05-30,175.47
2019-05-31,173.13
2019-06-01,173.13
2019-06-02,173.13
2019-06-03,172.8
2019-06-04,173.94
2019-06-05,173.94
2019-06-06,172.06
2019-06-07,169.75
2019-06-08,169.75
2019-06-09,169.75
2019-06-10,166.98
2019-06-11,169.32
2019-06-12,169.98
2019-06-13,166.56
2019-06-14,165.48
2019-06-15,165.48
2019-06-16,165.48
2019-06-17,160.84
2019-06-18,159.07
2019-06-19,156.49
2019-06-20,155.76
2019-06-21,157.72
2019-06-22,157.72
2019-06-23,157.72
2019-06-24,158.37
2019-06-25,159.27
2019-06-26,160.65
2019-06-27,165.14
2019-06-28,164.36
2019-06-29,164.36
2019-06-30,164.36
2019-07-01,167.23
2019-07-02,164.09
2019-07-03,163.01
2019-07-04,165.5
2019-07-05,163.57
2019-07-06,163.57
2019-07-07,163.57
2019-07-08,155.32
2019-07-09,155.18
2019-07-10,151.34
2019-07-11,154.52
2019-07-12,159.01
2019-07-13,159.01
2019-07-14,159.01
2019-07-15,160.48
2019-07-16,167.26
2019-07-17,168.87
2019-07-18,162.83
2019-07-19,156.94
2019-07-20,156.94
2019-07-21,156.94
2019-07-22,157.0
2019-07-23,156.69
2019-07-24,152.73
2019-07-25,147.11
2019-07-26,146.0
2019-07-27,146.0
2019-07-28,146.0
2019-07-29,140.25
2019-07-30,136.39
2019-07-31,134.39
2019-08-01,130.54
2019-08-02,130.37
2019-08-03,130.37
2019-08-04,130.37
2019-08-05,124.57
2019-08-06,123.83
2019-08-07,120.41
2019-08-08,120.72
2019-08-09,123.11
2019-08-10,123.11
2019-08-11,123.11
2019-08-12,123.11
2019-08-13,123.42
2019-08-14,121.03
2019-08-15,121.03
2019-08-16,119.73
2019-08-17,119.73
2019-08-18,119.73
2019-08-19,121.12
2019-08-20,122.2
2019-08-21,114.84
2019-08-22,110.03
2019-08-23,109.52
2019-08-24,109.52
2019-08-25,109.52
2019-08-26,110.45
2019-08-27,117.85
2019-08-28,119.62
2019-08-29,114.85
2019-08-30,114.6
2019-08-31,114.6
2019-09-01,114.6
2019-09-02,114.6
2019-09-03,113.05
2019-09-04,108.57
2019-09-05,115.24
2019-09-06,119.28
2019-09-07,119.28
2019-09-08,119.28
2019-09-09,120.38
2019-09-10,120.38
2019-09-11,130.86
2019-09-12,130.11
2019-09-13,128.31
2019-09-14,128.31
2019-09-15,128.31
2019-09-16,128.49
2019-09-17,125.69
2019-09-18,122.5
2019-09-19,123.51
2019-09-20,131.52
2019-09-21,131.52
2019-09-22,131.52
2019-09-23,129.85
2019-09-24,130.43
2019-09-25,124.21
2019-09-26,124.8
2019-09-27,120.03
2019-09-28,120.03
2019-09-29,120.03
2019-09-30,118.06
2019-10-01,116.91
2019-10-02,116.91
2019-10-03,120.83
