Date,Price
2018-12-24,292.6
2018-12-25,292.6
2018-12-26,290.87
2018-12-27,294.03
2018-12-28,295.43
2018-12-29,295.43
2018-12-30,295.43
2018-12-31,296.5
2019-01-01,296.77
2019-01-02,298.2
2019-01-03,292.87
2019-01-04,296.18
2019-01-05,296.18
2019-01-06,296.18
2019-01-07,298.25
2019-01-08,301.96
2019-01-09,304.37
2019-01-10,305.6
2019-01-11,303.57
2019-01-12,303.57
2019-01-13,303.57
2019-01-14,301.15
2019-01-15,302.2
2019-01-16,304.5
2019-01-17,298.93
2019-01-18,297.21
2019-01-19,297.21
2019-01-20,297.21
2019-01-21,294.06
2019-01-22,290.18
2019-01-23,289.24
2019-01-24,287.7
2019-01-25,288.24
2019-01-26,288.24
2019-01-27,288.24
2019-01-28,281.3
2019-01-29,282.25
2019-01-30,285.36
2019-01-31,291.77
2019-02-01,291.96
2019-02-02,291.96
2019-02-03,291.96
2019-02-04,282.0
2019-02-05,285.21
2019-02-06,286.98
2019-02-07,290.17
2019-02-08,285.03
2019-02-09,285.03
2019-02-10,285.03
2019-02-11,282.05
2019-02-12,279.25
2019-02-13,271.46
2019-02-14,266.33
2019-02-15,264.01
2019-02-16,264.01
2019-02-17,264.01
2019-02-18,262.46
2019-02-19,264.23
2019-02-20,266.29
2019-02-21,269.15
2019-02-22,270.17
2019-02-23,270.17
2019-02-24,270.17
2019-02-25,269.49
2019-02-26,265.93
2019-02-27,269.18
2019-02-28,269.19
2019-03-01,272.87
2019-03-02,272.87
2019-03-03,272.87
2019-03-04,272.87
2019-03-05,275.82
2019-03-06,279.31
2019-03-07,280.16
2019-03-08,282.38
2019-03-09,282.38
2019-03-10,282.38
2019-03-11,287.26
2019-03-12,287.68
2019-03-13,288.93
2019-03-14,292.34
2019-03-15,298.17
2019-03-16,298.17
2019-03-17,298.17
2019-03-18,297.45
2019-03-19,303.41
2019-03-20,302.61
2019-03-21,302.61
2019-03-22,302.13
2019-03-23,302.13
2019-03-24,302.13
2019-03-25,293.78
2019-03-26,299.7
2019-03-27,308.12
2019-03-28,315.18
2019-03-29,319.43
2019-03-30,319.43
2019-03-31,319.43
2019-04-01,324.12
2019-04-02,327.03
2019-04-03,326.0
2019-04-04,321.68
2019-04-05,317.84
2019-04-06,317.84
2019-04-07,317.84
2019-04-08,314.81
2019-04-09,311.8
2019-04-10,313.54
2019-04-11,312.15
2019-04-12,313.85
2019-04-13,313.85
2019-04-14,313.85
2019-04-15,316.65
2019-04-16,316.8
2019-04-17,316.8
2019-04-18,310.88
2019-04-19,310.88
2019-04-20,310.88
2019-04-21,310.88
2019-04-22,309.37
2019-04-23,309.75
2019-04-24,306.84
2019-04-25,307.6
2019-04-26,310.08
2019-04-27,310.08
2019-04-28,310.08
2019-04-29,310.08
2019-04-30,308.0
2019-05-01,308.0
2019-05-02,308.36
2019-05-03,310.33
2019-05-04,310.33
2019-05-05,310.33
2019-05-06,308.38
2019-05-07,310.07
2019-05-08,301.51
2019-05-09,299.03
2019-05-10,303.16
2019-05-11,303.16
2019-05-12,303.16
2019-05-13,310.31
2019-05-14,310.56
2019-05-15,314.87
2019-05-16,312.43
2019-05-17,316.78
2019-05-18,316.78
2019-05-19,316.78
2019-05-20,340.61
2019-05-21,340.45
2019-05-22,337.36
2019-05-23,353.76
2019-05-24,350.43
2019-05-25,350.43
2019-05-26,350.43
2019-05-27,359.78
2019-05-28,359.28
2019-05-29,350.64
2019-05-30,351.39
2019-05-31,352.59
2019-06-01,352.59
2019-06-02,352.59
2019-06-03,352.68
2019-06-04,354.08
2019-06-05,354.08
2019-06-06,342.86
2019-06-07,339.42
2019-06-08,339.42
2019-06-09,339.42
2019-06-10,343.46
2019-06-11,345.6
2019-06-12,344.09
2019-06-13,343.63
2019-06-14,344.46
2019-06-15,344.46
2019-06-16,344.46
2019-06-17,340.23
2019-06-18,338.95
2019-06-19,340.29
2019-06-20,340.31
2019-06-21,348.05
2019-06-22,348.05
2019-06-23,348.05
2019-06-24,352.41
2019-06-25,354.17
2019-06-26,357.07
2019-06-27,360.79
2019-06-28,362.44
2019-06-29,362.44
2019-06-30,362.44
2019-07-01,360.59
2019-07-02,362.7
2019-07-03,365.23
2019-07-04,368.93
2019-07-05,369.99
2019-07-06,369.99
2019-07-07,369.99
2019-07-08,357.82
2019-07-09,357.38
2019-07-10,355.21
2019-07-11,360.31
2019-07-12,363.8
2019-07-13,363.8
2019-07-14,363.8
2019-07-15,359.93
2019-07-16,363.92
2019-07-17,368.61
2019-07-18,368.06
2019-07-19,358.73
2019-07-20,358.73
2019-07-21,358.73
2019-07-22,353.24
2019-07-23,346.05
2019-07-24,340.65
2019-07-25,340.48
2019-07-26,343.39
2019-07-27,343.39
2019-07-28,343.39
2019-07-29,341.7
2019-07-30,335.32
2019-07-31,328.94
2019-08-01,319.67
2019-08-02,314.7
2019-08-03,314.7
2019-08-04,314.7
2019-08-05,297.37
2019-08-06,301.27
2019-08-07,295.8
2019-08-08,290.32
2019-08-09,294.37
2019-08-10,294.37
